STT,year,location_code,Tong_Import,Tong_Export,Balance
2831,1978,NGA,10233645042,10610765983,377120941
2832,1978,NIC,646149659,766537341,120387682
2833,1978,NIU,1117528,249317,-868211
2834,1978,NLD,55917633324,48088612044,-7829021280
2835,1978,NOR,10868285295,11036130347,167845052
2836,1978,NPL,148475764,73671187,-74804577
2837,1978,NRU,14751037,85226286,70475249
2838,1978,NZL,3254362608,3897037748,642675140
2839,1978,OMN,1010556073,1662572762,652016689
2840,1978,PAK,3120630247,1444661277,-1675968970
2841,1978,PAN,3420603872,1008971614,-2411632258
2842,1978,PCN,325941,6889,-319052
2843,1978,PER,1322434931,1842582136,520147205
2844,1978,PHL,5328156542,3927032820,-1401123722
2845,1978,PNG,632186093,696785575,64599482
2846,1978,POL,6465360739,5153370868,-1311989871
2847,1978,PRK,382229092,579311354,197082262
2848,1978,PRT,4901244583,2361235186,-2540009397
2849,1978,PRY,665616551,437514877,-228101674
2850,1978,PYF,263673918,11498104,-252175814
2851,1978,QAT,1073107805,2273571195,1200463390
2852,1978,REU,497621399,118093052,-379528347
2853,1978,ROU,3809724160,3522859184,-286864976
2854,1978,RWA,112014341,107494824,-4519517
2855,1978,SAU,20259829351,38743524489,18483695138
2856,1978,SDN,1187520976,633209993,-554310983
2857,1978,SEN,790926805,431975027,-358951778
2858,1978,SGP,13305921603,7805674920,-5500246683
2859,1978,SHN,16851645,616851,-16234794
2860,1978,SLB,40250730,46224762,5974032
2861,1978,SLE,218618222,155969198,-62649024
2862,1978,SLV,1043170374,907696536,-135473838
2863,1978,SOM,295541486,114133388,-181408098
2864,1978,SPM,21413701,4134150,-17279551
2865,1978,STP,19405302,19932264,526962
2866,1978,SUR,327673341,407718622,80045281
2867,1978,SWE,19152787307,20955734050,1802946743
2868,1978,SYC,49818450,4394304,-45424146
2869,1978,SYR,2427669797,1046319104,-1381350693
2870,1978,TCA,55356879,4330635,-51026244
2871,1978,TCD,118044205,58990306,-59053899
2872,1978,TGO,493048815,231063970,-261984845
2873,1978,THA,5021442246,4410234630,-611207616
2874,1978,TKL,0,408877,408877
2875,1978,TLS,6964550,8921465,1956915
2876,1978,TON,28094314,6987865,-21106449
2877,1978,TTO,1850123340,1970282843,120159503
2878,1978,TUN,1969919359,1070505040,-899414319
2879,1978,TUR,4404666266,2212889964,-2191776302
2880,1978,TUV,1562413,25096,-1537317
2881,1978,TWN,10228935394,12910625403,2681690009
2882,1978,TZA,1076772605,515779241,-560993364
2883,1978,UGA,288200016,375881312,87681296
2884,1978,URY,845290331,681687935,-163602396
2885,1978,USA,1.74E+11,1.41E+11,-33606449915
2886,1978,VCT,7730914,5637758,-2093156
2887,1978,VEN,9531605053,9149372410,-382232643
2888,1978,VGB,4330840,147844,-4182996
2889,1978,VIR,680762193,1883578,-678878615
2890,1978,VNM,827429279,118338482,-709090797
2891,1978,VUT,59636763,20122056,-39514707
2892,1978,WLF,2296991,34161,-2262830
2893,1978,WSM,51185506,12761628,-38423878
2894,1978,YEM,1099671673,28977174,-1070694499
2895,1978,ZAF,7167562019,8541486206,1373924187
2896,1978,ZMB,606060727,846200427,240139700
2897,1978,ZWE,22037751,52498609,30460858
2898,1979,AGO,790942076,629505593,-161436483
2899,1979,ALB,100883161,135471989,34588828
2900,1979,AND,407482894,12691785,-394791109
2901,1979,ANT,5781958166,3635341485,-2146616681
2902,1979,ARE,6274076933,12929404861,6655327928
2903,1979,ARG,8093525771,7911311003,-182214768
2904,1979,ATG,20470055,9254768,-11215287
2905,1979,AUS,16165669626,19343825032,3178155406
2906,1979,AUT,18373135022,13840680867,-4532454155
2907,1979,BDI,94173309,92749502,-1423807
2908,1979,BEL,61133817707,54915303059,-6218514648
2909,1979,BEN,473776841,57082212,-416694629
2910,1979,BFA,243422028,82264133,-161157895
2911,1979,BGD,1788583700,664819178,-1123764522
2912,1979,BGR,1472908889,1235337140,-237571749
2913,1979,BHR,2404792998,1654335398,-750457600
2914,1979,BHS,1497022587,2339228735,842206148
2915,1979,BLZ,148005806,85998311,-62007495
2916,1979,BMU,1504272413,83427811,-1420844602
2917,1979,BOL,827461316,718725028,-108736288
2918,1979,BRA,18297379801,15553402673,-2743977128
2919,1979,BRB,376173640,124230965,-251942675
2920,1979,BRN,460676498,2293720544,1833044046
2921,1979,BTN,15590567,2931782,-12658785
2922,1979,CAF,81442949,108625386,27182437
2923,1979,CAN,47075591993,56555106009,9479514016
2924,1979,CCK,5940371,1579210,-4361161
2925,1979,CHE,32850632580,25882887412,-6967745168
2926,1979,CHL,3887741031,3913636477,25895446
2927,1979,CHN,12162503452,11882436144,-280067308
2928,1979,CIV,2389399570,3239094913,849695343
2929,1979,CMR,1237262092,1230408224,-6853868
2930,1979,COD,930471540,1820382755,889911215
2931,1979,COG,378141319,550036117,171894798
2932,1979,COK,5539099,1009482,-4529617
2933,1979,COL,3637051890,3798369091,161317201
2934,1979,COM,41786309,25158464,-16627845
2935,1979,CPV,82848489,2974536,-79873953
2936,1979,CRI,1315176083,1086291310,-228884773
2937,1979,CUB,1161701927,766573659,-395128268
2938,1979,CXR,15126710,41903955,26777245
2939,1979,CYM,69865226,5749945,-64115281
2940,1979,CYP,1058645011,502979588,-555665423
2941,1979,DEU,1.44E+11,1.61E+11,17097725597
2942,1979,DJI,156372870,35233326,-121139544
2943,1979,DMA,60563981,56598261,-3965720
2944,1979,DNK,17075792735,13978485352,-3097307383
2945,1979,DOM,1302844761,910842115,-392002646
2946,1979,DZA,7833780121,9872953873,2039173752
2947,1979,ECU,2061221002,1889705782,-171515220
2948,1979,EGY,7180454302,3303382752,-3877071550
2949,1979,ESH,2125490,2270691,145201
2950,1979,ESP,24053976955,17881461339,-6172515616
2951,1979,ETH,584728892,397215374,-187513518
2952,1979,FIN,8568897587,9973758355,1404860768
2953,1979,FJI,419394293,228952866,-190441427
2954,1979,FLK,4559018,8864444,4305426
2955,1979,FRA,1.05E+11,94200686391,-10381406266
2956,1979,FRO,186414411,129274700,-57139711
2957,1979,GAB,502067717,1876550533,1374482816
2958,1979,GBR,91373934111,88275879808,-3098054303
2959,1979,GHA,886054390,1017919747,131865357
2960,1979,GIB,247616218,15347736,-232268482
2961,1979,GIN,186975614,296137694,109162080
2962,1979,GMB,120906677,42036317,-78870360
2963,1979,GNB,49088284,15031790,-34056494
2964,1979,GNQ,13705722,6843445,-6862277
2965,1979,GRC,11348317095,4883816285,-6464500810
2966,1979,GRD,40212566,23589760,-16622806
2967,1979,GRL,249584413,137398772,-112185641
2968,1979,GTM,1485139608,1463593828,-21545780
2969,1979,GUY,279790904,338251180,58460276
2970,1979,HKG,16952907819,15141716284,-1811191535
2971,1979,HND,774353350,840241364,65888014
2972,1979,HTI,417536333,295876011,-121660322
2973,1979,HUN,3916603002,3124975984,-791627018
2974,1979,IDN,7735866592,17789432496,10053565904
2975,1979,IND,8708408423,7538406625,-1170001798
2976,1979,IOT,1025799,84924,-940875
2977,1979,IRL,10159453523,7293068468,-2866385055
2978,1979,IRN,6456805847,17026711673,10569905826
2979,1979,IRQ,8097985080,18411984898,10313999818
2980,1979,ISL,610548982,749768061,139219079
2981,1979,ISR,6234631597,3911295239,-2323336358
2982,1979,ITA,72821538205,68041363499,-4780174706
2983,1979,JAM,975606189,864417115,-111189074
2984,1979,JOR,1891339826,396662935,-1494676891
2985,1979,JPN,1.00E+11,1.01E+11,384717962
2986,1979,KEN,1605683144,1158610094,-447073050
2987,1979,KHM,24074391,4103121,-19971270
2988,1979,KIR,17334604,15330442,-2004162
2989,1979,KNA,137265103,38287644,-98977459
2990,1979,KOR,19400623344,14556124648,-4844498696
2991,1979,KWT,5222530887,16893158146,11670627259
2992,1979,LAO,68605272,16830325,-51774947
2993,1979,LBN,2340043142,797270004,-1542773138
2994,1979,LBR,2674002697,1279848461,-1394154236
2995,1979,LBY,6843047322,14762429174,7919381852
2996,1979,LCA,92607567,7354516,-85253051
2997,1979,LKA,1379443840,924118491,-455325349
2998,1979,MAC,286980267,441026214,154045947
2999,1979,MAR,4086914480,2133849569,-1953064911
3000,1979,MDG,665941475,420557677,-245383798
3001,1979,MDV,10824540,6252446,-4572094
3002,1979,MEX,14473469427,12113579627,-2359889800
3003,1979,MLI,304061625,105871334,-198190291
3004,1979,MLT,749080050,369616413,-379463637
3005,1979,MMR,600426736,438754904,-161671832
3006,1979,MNG,21660354,20733180,-927174
3007,1979,MOZ,311741966,459203575,147461609
3008,1979,MRT,244000616,200377180,-43623436
3009,1979,MSR,59164626,19730682,-39433944
3010,1979,MUS,330086722,375231698,45144976
3011,1979,MWI,371841955,230405751,-141436204
3012,1979,MYS,8302464452,12691062613,4388598161
3013,1979,NCL,403010020,451979690,48969670
3014,1979,NER,412725576,321521889,-91203687
3015,1979,NGA,8346602375,17961034147,9614431772
3016,1979,NIC,378413580,688257295,309843715
3017,1979,NIU,475353,209139,-266214
3018,1979,NLD,73575984597,59932283537,-13643701060
3019,1979,NOR,12793703404,14561074256,1767370852
3020,1979,NPL,155822003,96446936,-59375067
3021,1979,NRU,22072962,92264001,70191039
3022,1979,NZL,4224423782,4743166827,518743045
3023,1979,OMN,1236324745,1951214070,714889325
3024,1979,PAK,4181665678,1989301085,-2192364593
3025,1979,PAN,3307163036,1326857342,-1980305694
3026,1979,PCN,186108,39051,-147057
3027,1979,PER,1780360108,3376186265,1595826157
3028,1979,PHL,6965266552,5280454098,-1684812454
3029,1979,PNG,797997890,916125188,118127298
3030,1979,POL,7214073657,5698345936,-1515727721
3031,1979,PRK,524745884,665291055,140545171
3032,1979,PRT,6528846295,3484297321,-3044548974
3033,1979,PRY,972187036,703894265,-268292771
3034,1979,PYF,310475022,32473157,-278001865
3035,1979,QAT,1248219082,3503422786,2255203704
3036,1979,REU,666135287,145948043,-520187244
3037,1979,ROU,4795057009,4458017239,-337039770
3038,1979,RWA,127934741,138252643,10317902
3039,1979,SAU,24164253089,63743112446,39578859357
3040,1979,SDN,1331090860,640987935,-690102925
3041,1979,SEN,983931535,516483467,-467448068
3042,1979,SGP,19386765994,14127282299,-5259483695
3043,1979,SHN,10186992,4107309,-6079683
3044,1979,SLB,62476475,73309560,10833085
3045,1979,SLE,231926033,181060976,-50865057
3046,1979,SLV,1049131746,1268051250,218919504
3047,1979,SOM,360713076,145876018,-214837058
3048,1979,SPM,28778037,4753469,-24024568
3049,1979,STP,16920246,22915903,5995657
3050,1979,SUR,350031787,471730034,121698247
3051,1979,SWE,25871551289,26394513025,522961736
3052,1979,SYC,85410299,4298591,-81111708
3053,1979,SYR,3038660243,1434090089,-1604570154
3054,1979,TCA,32630243,3640655,-28989588
3055,1979,TCD,54539811,69988546,15448735
3056,1979,TGO,511285854,243808112,-267477742
3057,1979,THA,7049878847,5717104901,-1332773946
3058,1979,TKL,84657,38357,-46300
3059,1979,TLS,357000,3887455,3530455
3060,1979,TON,40870497,6994028,-33876469
3061,1979,TTO,2172913786,2451823980,278910194
3062,1979,TUN,2631507158,1602407825,-1029099333
3063,1979,TUR,5019393192,2440609684,-2578783508
3064,1979,TUV,2555417,844555,-1710862
3065,1979,TWN,13739625511,16341169317,2601543806
3066,1979,TZA,1031335381,590696511,-440638870
3067,1979,UGA,190063757,387048890,196985133
3068,1979,URY,1295749105,813148663,-482600442
3069,1979,USA,2.12E+11,1.78E+11,-33781070273
3070,1979,VCT,11470410,6751309,-4719101
3071,1979,VEN,9523471753,13493780574,3970308821
3072,1979,VGB,6155984,225724,-5930260
3073,1979,VIR,100293726,26752051,-73541675
3074,1979,VNM,818421057,127444276,-690976781
3075,1979,VUT,47197364,34422342,-12775022
3076,1979,WLF,2029585,12757,-2016828
3077,1979,WSM,51592550,20562157,-31030393
3078,1979,YEM,1478986691,35773067,-1443213624
3079,1979,ZAF,8121041467,10956359286,2835317819
3080,1979,ZMB,766683378,1457561369,690877991
3081,1979,ZWE,22796477,13631290,-9165187
3082,1980,AGO,1178926226,1376783847,197857621
3083,1980,ALB,136046645,173534157,37487512
3084,1980,AND,459968207,20689794,-439278413
3085,1980,ANT,6927878738,5059818365,-1868060373
3086,1980,ARE,8067819888,19316191815,11248371927
3087,1980,ARG,11031052181,7081199601,-3949852580
3088,1980,ATG,45405316,13218948,-32186368
3089,1980,AUS,19476107583,21562037588,2085930005
3090,1980,AUT,21966148399,15983129378,-5983019021
3091,1980,BDI,104462433,110614294,6151861
3092,1980,BEL,69685196295,62460520280,-7224676015
3093,1980,BEN,585635717,76582308,-509053409
3094,1980,BFA,267989763,116970122,-151019641
3095,1980,BGD,2129485965,794564050,-1334921915
3096,1980,BGR,2079079100,1651877529,-427201571
3097,1980,BHR,3281122954,2156721634,-1124401320
3098,1980,BHS,3337638751,2474924803,-862713948
3099,1980,BLZ,148130155,111751254,-36378901
3100,1980,BMU,505206056,100100594,-405105462
3101,1980,BOL,761711212,884315729,122604517
3102,1980,BRA,23972274128,19540596732,-4431677396
3103,1980,BRB,440723972,184474194,-256249778
3104,1980,BRN,567371147,3839235821,3271864674
3105,1980,BTN,21707710,6802495,-14905215
3106,1980,CAF,85342283,118357610,33015327
3107,1980,CAN,51437771227,64310866319,12873095092
3108,1980,CCK,6163276,2044819,-4118457
3109,1980,CHE,41847186681,29369669705,-12477516976
3110,1980,CHL,5020476597,4653826511,-366650086
3111,1980,CHN,16723961283,16584145909,-139815374
3112,1980,CIV,2581321032,2929609864,348288832
3113,1980,CMR,1548813569,1742077134,193263565
3114,1980,COD,1122974106,2269774672,1146800566
3115,1980,COG,540975091,816163218,275188127
3116,1980,COK,16557337,7050612,-9506725
3117,1980,COL,4661270380,4352274278,-308996102
3118,1980,COM,48204682,14167943,-34036739
3119,1980,CPV,118292542,3125101,-115167441
3120,1980,CRI,1429603386,1156586499,-273016887
3121,1980,CUB,1962650250,1203342408,-759307842
3122,1980,CXR,20289913,80529612,60239699
3123,1980,CYM,147645159,10209905,-137435254
3124,1980,CYP,1296054952,624818071,-671236881
3125,1980,DEU,1.68E+11,1.77E+11,8975324919
3126,1980,DJI,233704253,39928590,-193775663
3127,1980,DMA,55466252,16462085,-39004167
3128,1980,DNK,17876461562,16069329591,-1807131971
3129,1980,DOM,1736728217,1107971651,-628756566
3130,1980,DZA,10104125813,13571889370,3467763557
3131,1980,ECU,2246851086,2736207973,489356887
3132,1980,EGY,9310937182,5008232570,-4302704612
3133,1980,ESH,2864386,4052406,1188020
3134,1980,ESP,31620998035,20811396859,-10809601176
3135,1980,ETH,580352512,425657849,-154694663
3136,1980,FIN,11200157476,11923530860,723373384
3137,1980,FJI,515202352,328800570,-186401782
3138,1980,FLK,4913298,8151473,3238175
3139,1980,FRA,1.29E+11,1.06E+11,-22646936884
3140,1980,FRO,191139130,155548992,-35590138
3141,1980,GAB,706695657,2407268065,1700572408
3142,1980,GBR,1.04E+11,1.06E+11,2255553441
3143,1980,GHA,1020732120,1079135098,58402978
3144,1980,GIB,266869165,15077892,-251791273
3145,1980,GIN,292640282,352432026,59791744
3146,1980,GMB,155019927,25615338,-129404589
3147,1980,GNB,102419373,12873169,-89546204
3148,1980,GNQ,62953693,19297846,-43655847
3149,1980,GRC,13859308815,5815118755,-8044190060
3150,1980,GRD,44053841,20538365,-23515476
3151,1980,GRL,291699812,174407006,-117292806
3152,1980,GTM,1672082071,1720854916,48772845
3153,1980,GUY,324920095,442989608,118069513
3154,1980,HKG,21914038620,19463213948,-2450824672
3155,1980,HND,926332328,914891127,-11441201
3156,1980,HTI,527949365,358185385,-169763980
3157,1980,HUN,4110784068,3739068295,-371715773
3158,1980,IDN,11918525720,24805770678,12887244958
3159,1980,IND,12274100179,7630102327,-4643997852
3160,1980,IOT,1024794,286211,-738583
3161,1980,IRL,10783292036,8647687886,-2135604150
3162,1980,IRN,9267760467,13046259189,3778498722
3163,1980,IRQ,11287556805,27207840563,15920283758
3164,1980,ISL,772934719,779067759,6133040
3165,1980,ISR,6348724770,4590821753,-1757903017
3166,1980,ITA,90413126690,73175828172,-17237298518
3167,1980,JAM,1088836086,994751632,-94084454
3168,1980,JOR,2691396660,551713265,-2139683395
3169,1980,JPN,1.27E+11,1.27E+11,143050157
3170,1980,KEN,2346835014,1412709823,-934125191
3171,1980,KHM,146525343,6198742,-140326601
3172,1980,KIR,25608627,5744919,-19863708
3173,1980,KNA,196794587,48074417,-148720170
3174,1980,KOR,20262123376,16539040793,-3723082583
3175,1980,KWT,6174091589,18270609665,12096518076
3176,1980,LAO,100809724,23652551,-77157173
3177,1980,LBN,3154064349,903160219,-2250904130
3178,1980,LBR,3129036158,1277670219,-1851365939
3179,1980,LBY,8542671049,21477976710,12935305661
3180,1980,LCA,102560384,33561436,-68998948
3181,1980,LKA,1918517810,1032252796,-886265014
3182,1980,MAC,413504880,608080085,194575205
3183,1980,MAR,4147366056,2590675511,-1556690545
3184,1980,MDG,664454211,445236741,-219217470
3185,1980,MDV,15777063,10348671,-5428392
3186,1980,MEX,21942813975,18585717777,-3357096198
3187,1980,MLI,415885667,210187305,-205698362
3188,1980,MLT,827926849,429633491,-398293358
3189,1980,MMR,570179072,437745768,-132433304
3190,1980,MNG,17553083,20113787,2560704
3191,1980,MOZ,557147984,485059676,-72088308
3192,1980,MRT,285773751,239597540,-46176211
3193,1980,MSR,51130441,10645916,-40484525
3194,1980,MUS,552899988,484579893,-68320095
3195,1980,MWI,356559245,306710492,-49848753
3196,1980,MYS,11091948141,15176193885,4084245744
3197,1980,NCL,504944222,504892890,-51332
3198,1980,NER,468288859,468367270,78411
3199,1980,NGA,13495180957,24629901293,11134720336
3200,1980,NIC,901536746,488973723,-412563023
3201,1980,NIU,2217741,293000,-1924741
3202,1980,NLD,86456260140,68081888726,-18374371414
3203,1980,NOR,15323690706,21326922268,6003231562
3204,1980,NPL,189923330,92267406,-97655924
3205,1980,NRU,34499088,122906895,88407807
3206,1980,NZL,4955996146,5514088004,558091858
3207,1980,OMN,1649117059,3184112654,1534995595
3208,1980,PAK,5217003324,2535329195,-2681674129
3209,1980,PAN,4572647279,1621132267,-2951515012
3210,1980,PCN,445678,250038,-195640
3211,1980,PER,2908046072,3831384052,923337980
3212,1980,PHL,8456893332,6593651536,-1863241796
3213,1980,PNG,984751839,1012821835,28069996
3214,1980,POL,8787962182,7622971489,-1164990693
3215,1980,PRK,712534530,829799442,117264912
3216,1980,PRT,9060675112,4497890183,-4562784929
3217,1980,PRY,1055072065,680308251,-374763814
3218,1980,PYF,389864532,19671380,-370193152
3219,1980,QAT,1226068149,5505559956,4279491807
3220,1980,REU,713547460,141141138,-572406322
3221,1980,ROU,5713594423,4720462747,-993131676
3222,1980,RWA,154190299,131074646,-23115653
3223,1980,SAU,28251396531,1.09E+11,80278767160
3224,1980,SDN,1684052766,665676876,-1018375890
3225,1980,SEN,1144383852,489442639,-654941213
3226,1980,SGP,27003078659,19842271459,-7160807200
3227,1980,SHN,11643796,3606328,-8037468
3228,1980,SLB,71997397,74449492,2452095
3229,1980,SLE,268596011,171105984,-97490027
3230,1980,SLV,952274351,1185142692,232868341
3231,1980,SOM,456956355,151923026,-305033329
3232,1980,SPM,33838450,6512307,-27326143
3233,1980,STP,27103991,21289432,-5814559
3234,1980,SUR,446536730,523290930,76754200
3235,1980,SWE,31291413869,29818894891,-1472518978
3236,1980,SYC,96534833,7842204,-88692629
3237,1980,SYR,4332351915,1924985816,-2407366099
3238,1980,TCA,4679144,3732204,-946940
3239,1980,TCD,36097384,68585820,32488436
3240,1980,TGO,596788378,367629529,-229158849
3241,1980,THA,9065965009,6916562683,-2149402326
3242,1980,TKL,359325,26660,-332665
3243,1980,TLS,118937,4488034,4369097
3244,1980,TON,36663867,8765612,-27898255
3245,1980,TTO,3399679408,3702651896,302972488
3246,1980,TUN,3464300394,2506876076,-957424318
3247,1980,TUR,7426741757,2793387872,-4633353885
3248,1980,TUV,4562183,269610,-4292573
3249,1980,TWN,17871621339,18953436453,1081815114
3250,1980,TZA,1134396388,585483379,-548913009
